index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank
694,7,694,39,0,0,0,1,41,3,dddrdlddrururddlrruurdruululdluururrlllll,1111111/1001100/1001110/1101111/1111111/1111111/1111100,images/grid_0694_n7_seed694.svg,optimal,optimal-694,,,,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.2682926829268293,0.675,1.4642857142857142,5.0,1.0,0.8652886742561227,0,3.2823889634982097,306
842,7,842,41,0,0,0,4,42,2,ddddddrrrurdrrulululllduuuurddrrrdrduuulul,1110110/1110011/1111111/1111111/1100111/1001111/1111111,images/grid_0842_n7_seed842.svg,optimal,optimal-842,,,,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.2619047619047619,0.5609756097560976,1.75,6.0,1.0,1.2665570127975554,0,3.2975579689602332,307
645,7,645,43,0,0,2,2,44,2,ddddrdrdrrrruuldllululuuurrrrrddullddduluuld,1111111/1111111/1111101/1111100/1111111/0111111/0011111,images/grid_0645_n7_seed645.svg,optimal,optimal-645,,,,0.25,0.29545454545454547,0.20454545454545456,0.25,0.5581395348837209,1.76,5.0,1.0,1.1412274094149684,0,3.298486872338079,308
946,7,946,42,0,0,3,5,42,1,ddddururulurrdddddlldrrrrruuuuuulddldddruu,1111011/1111011/1111111/1101111/1001111/0111111/0111111,images/grid_0946_n7_seed946.svg,optimal,optimal-946,,,,0.2857142857142857,0.35714285714285715,0.11904761904761904,0.23809523809523808,0.4634146341463415,2.1,6.0,1.0,1.57797338380595,0,3.29850450274322,309
569,7,569,42,0,0,2,1,43,2,rrdrdruulrrrdldrdldrddlululldrdrlllluruluru,1111111/0011111/0101111/1100011/1111111/1111111/1111111,images/grid_0569_n7_seed569.svg,optimal,optimal-569,,,,0.18604651162790697,0.23255813953488372,0.27906976744186046,0.3023255813953488,0.7857142857142857,1.2647058823529411,4.0,1.0,0.655691082635528,0,3.308767263303078,310
119,7,119,42,0,0,6,6,42,1,ddddddruruluuuurrrrrddluldlulddrdrurdddlrr,1111111/1111111/1111111/1111110/1111110/1110010/1100111,images/grid_0119_n7_seed119.svg,optimal,optimal-119,,,,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.5853658536585366,1.68,6.0,1.0,1.3481839637082176,0,3.310481504136077,311
785,7,785,42,0,0,3,6,41,0,ddddrdruuluuurrrrrdlllldrddddrrrulluuurrd,1111111/1111111/1111111/1111101/1111100/0111111/0001111,images/grid_0785_n7_seed785.svg,optimal,optimal-785,,,,0.21951219512195122,0.2926829268292683,0.17073170731707318,0.3170731707317073,0.45,2.1578947368421053,5.0,1.0,1.3084003047006372,0,3.3139406377769465,312
927,7,927,42,1,0,0,6,41,0,dddddrrrrrrullllluuuurdddruuuurddddrruuuu,0001101/1111101/1111101/1111101/1111111/1111111/1111111,images/grid_0927_n7_seed927.svg,optimal,optimal-927,,,,0.3170731707317073,0.2926829268292683,0.12195121951219512,0.2682926829268293,0.3,3.1538461538461537,6.0,1.0,1.7027648939368198,0,3.314723976553598,313
866,7,866,45,0,0,3,3,44,0,ddddddrrrrrruuuuulddddluuuuuldllddddrruluurd,1001100/1111111/1111111/1111111/1111111/1111111/1111111,images/grid_0866_n7_seed866.svg,optimal,optimal-866,,,,0.29545454545454547,0.36363636363636365,0.13636363636363635,0.20454545454545456,0.37209302325581395,2.588235294117647,6.0,1.0,1.8805138074289152,0,3.314902485901616,314
31,7,31,44,0,0,2,5,43,0,ddddddrruluuuuurrrrrdddldddluulluuurddruurd,1111111/1111111/1111111/1111111/1111110/1110110/1110110,images/grid_0031_n7_seed31.svg,optimal,optimal-31,,,,0.3023255813953488,0.3488372093023256,0.11627906976744186,0.23255813953488372,0.42857142857142855,2.263157894736842,6.0,1.0,1.5163010832513613,0,3.319230083929216,315
